GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSG00000163071.6,59.99894222,0.506182036,0.07108582,7.120717441,1.07E-12,3.31E-10,SPATA18
ENSG00000137198.5,121.7228533,0.667208088,0.093972222,7.100056519,1.25E-12,3.82E-10,GMPR
ENSG00000228058.1,40.63157584,1.037340355,0.14643932,7.083755618,1.40E-12,4.26E-10,RP11-552D4.1
ENSG00000166603.3,52.59403695,0.71482805,0.100968242,7.079731583,1.44E-12,4.35E-10,MC4R
ENSG00000160791.12,20.46355431,1.04511607,0.148421112,7.041559335,1.90E-12,5.68E-10,CCR5
ENSG00000158714.6,40.74251874,0.631592384,0.089735439,7.038382926,1.94E-12,5.77E-10,SLAMF8
ENSG00000121895.7,34.03967306,0.729017817,0.10363689,7.034346717,2.00E-12,5.89E-10,TMEM156
ENSG00000170458.9,242.4698969,0.981930133,0.139675292,7.030091851,2.06E-12,5.98E-10,CD14
ENSG00000171243.7,128.1230343,0.605216609,0.086078984,7.030945087,2.05E-12,5.98E-10,SOSTDC1
ENSG00000156219.12,314.0171195,0.528476019,0.075281224,7.020024243,2.22E-12,6.38E-10,ART3
ENSG00000174130.8,109.4748612,0.511442247,0.072933116,7.012483098,2.34E-12,6.68E-10,TLR6
ENSG00000227543.3,129.5536197,0.508143183,0.072611865,6.998073714,2.60E-12,7.35E-10,SPAG5-AS1
ENSG00000172578.7,63.32833446,0.829700928,0.118656653,6.992451826,2.70E-12,7.60E-10,KLHL6
ENSG00000166869.2,5.906401184,-1.010967799,0.145051512,-6.969715689,3.18E-12,8.87E-10,CHP2
ENSG00000175489.9,20.85711632,0.899305752,0.129111247,6.965355625,3.28E-12,9.05E-10,LRRC25
ENSG00000229344.1,44.12871415,1.915101488,0.274969496,6.964777972,3.29E-12,9.05E-10,RP5-857K21.7
ENSG00000047457.9,389.2368465,1.297946222,0.186629197,6.954679337,3.53E-12,9.66E-10,CP
ENSG00000103490.13,23.58230149,0.705595924,0.101681587,6.939269358,3.94E-12,1.07E-09,PYCARD
ENSG00000155465.14,92.67496051,0.517272352,0.074618569,6.932220201,4.14E-12,1.12E-09,SLC7A7
ENSG00000162511.7,621.0612708,0.73694666,0.106529977,6.917739786,4.59E-12,1.23E-09,LAPTM5
ENSG00000157617.12,1081.03487,0.294087076,0.042554774,6.910789242,4.82E-12,1.28E-09,C2CD2
ENSG00000115657.8,168.3116271,0.383623503,0.055565732,6.903958452,5.06E-12,1.33E-09,ABCB6
ENSG00000262902.1,14.38325651,2.299792185,0.333163441,6.902894795,5.10E-12,1.34E-09,RP11-750B16.1
ENSG00000106066.9,134.9029534,0.615668056,0.089312265,6.89343237,5.45E-12,1.42E-09,CPVL
ENSG00000197992.2,26.13885449,0.81616484,0.118473697,6.888996105,5.62E-12,1.45E-09,CLEC9A
ENSG00000163694.10,70.90216418,0.71087553,0.103501604,6.868256199,6.50E-12,1.67E-09,RBM47
ENSG00000114999.7,2235.400358,-0.205544944,0.030077932,-6.833745892,8.27E-12,2.10E-09,TTL
ENSG00000166821.4,212.4533644,0.282679697,0.041368285,6.833246771,8.30E-12,2.10E-09,PEX11A
ENSG00000130720.8,23.77585996,-0.856999813,0.12573878,-6.815715968,9.38E-12,2.36E-09,FIBCD1
ENSG00000105851.6,112.0428885,0.455579038,0.066874645,6.812432983,9.60E-12,2.38E-09,PIK3CG
ENSG00000196664.4,109.3335605,0.744929598,0.109341978,6.812841789,9.57E-12,2.38E-09,TLR7
ENSG00000153902.9,985.7959616,0.352441919,0.051835559,6.799230653,1.05E-11,2.60E-09,LGI4
ENSG00000154803.8,1695.996858,0.389023302,0.057237291,6.796675614,1.07E-11,2.63E-09,FLCN
ENSG00000086730.12,59.79874036,0.774411876,0.11419422,6.781533057,1.19E-11,2.90E-09,LAT2
ENSG00000112038.13,346.5170348,0.596755684,0.088027705,6.779180326,1.21E-11,2.93E-09,OPRM1
ENSG00000126259.15,31.5178224,-0.508165041,0.074974802,-6.777811068,1.22E-11,2.93E-09,KIRREL2
ENSG00000128604.14,95.30406895,0.422750887,0.062376231,6.777435581,1.22E-11,2.93E-09,IRF5
ENSG00000059377.11,160.4767919,0.545604595,0.0810941,6.728043041,1.72E-11,4.09E-09,TBXAS1
ENSG00000147251.11,443.3041459,0.256609988,0.038155357,6.725398616,1.75E-11,4.14E-09,DOCK11
ENSG00000198580.6,110.4492975,-0.424305566,0.063168182,-6.717077406,1.85E-11,4.35E-09,AC073343.1
ENSG00000171873.6,53.24901925,-0.714322964,0.106775829,-6.689931297,2.23E-11,5.21E-09,ADRA1D
ENSG00000244682.3,31.20924238,0.849591612,0.127337052,6.671990586,2.52E-11,5.85E-09,FCGR2C
ENSG00000163191.5,74.97436557,0.78068581,0.117234804,6.659164204,2.75E-11,6.35E-09,S100A11
ENSG00000138964.12,124.3715451,0.643826458,0.096747547,6.654705758,2.84E-11,6.50E-09,PARVG
ENSG00000101347.7,1022.213823,0.400636705,0.060367506,6.636628408,3.21E-11,7.31E-09,SAMHD1
ENSG00000107957.12,3726.151416,-0.238469948,0.035973054,-6.629127135,3.38E-11,7.64E-09,SH3PXD2A
ENSG00000101916.11,16.51717781,0.974471084,0.147137275,6.62287028,3.52E-11,7.93E-09,TLR8
ENSG00000196358.6,558.236547,-0.379658676,0.057369036,-6.617832645,3.65E-11,8.16E-09,NTNG2
ENSG00000139880.15,138.2528811,-0.38622292,0.058439712,-6.608912142,3.87E-11,8.61E-09,CDH24
ENSG00000124766.4,175.3505301,-0.460231005,0.069752169,-6.598088793,4.16E-11,9.21E-09,SOX4
ENSG00000010671.11,36.55101039,0.638980958,0.096985845,6.58839398,4.45E-11,9.78E-09,BTK
ENSG00000115919.10,22.48310306,0.675769648,0.102928653,6.565418189,5.19E-11,1.13E-08,KYNU
ENSG00000137752.18,66.48321454,0.685991625,0.104516883,6.563452745,5.26E-11,1.14E-08,CASP1
ENSG00000201412.1,6.99136363,4.077389411,0.62220534,6.553125073,5.63E-11,1.22E-08,Y_RNA
ENSG00000182379.9,21.59910608,-0.647754524,0.099211478,-6.529028051,6.62E-11,1.42E-08,NXPH4
ENSG00000085871.4,151.3471328,0.286094486,0.043901148,6.516788274,7.18E-11,1.54E-08,MGST2
ENSG00000160183.9,28.70554191,0.955106795,0.146757938,6.508041814,7.61E-11,1.62E-08,TMPRSS3
ENSG00000226029.1,123.8330765,0.3140267,0.048291968,6.502669322,7.89E-11,1.67E-08,RP4-798A10.2
